,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,brand,model
4695,749000,13244,Petrol,Man,1,2021,999,5,Renault,Kiger RXT
4696,233000,128999,Diesel,Man,2,2010,1598,5,Maruti,Swift Dzire
4697,165000,75722,Petrol,Man,3,2010,1496,5,Hyundai,i10 Magna
4698,623000,94834,Petrol,Auto,1,2018,1499,5,Honda,Jazz VX
4699,991000,93453,Diesel,Auto,2,2017,1582,5,Mahindra,XUV500 AT
4700,921000,26352,Petrol,Man,1,2018,1197,5,Honda,City i-VTEC
4701,492000,80746,Diesel,Auto,3,2016,1497,5,Volkswagen,Vento 1.5
4702,527000,5973,Petrol,Man,1,2021,1199,5,Nissan,Magnite XL
4703,227000,118137,Diesel,Man,3,2011,1498,5,Volkswagen,Vento Diesel
4704,268000,85560,Petrol,Man,1,2011,1497,7,Toyota,Etios G
4705,411000,69693,Petrol,Auto,2,2016,1197,5,Ford,Figo 1.5P
4706,814000,91879,Diesel,Man,2,2016,1197,5,Hyundai,Creta 1.6
4707,202000,125403,Petrol,Man,3,2010,1497,5,Hyundai,i20 Sportz
4708,638000,71434,Petrol,Man,1,2016,1582,5,Honda,City i
4709,352000,52328,Petrol,Man,2,2016,2179,5,Tata,Tiago 1.2
4710,371000,65027,Diesel,Man,2,2014,1199,5,Honda,Amaze S
4711,707000,4553,Diesel,Man,1,2022,1598,5,Tata,Altroz XE
4712,385000,50185,Petrol,Man,1,2015,1497,5,Hyundai,Grand i10
4713,682000,48953,Petrol,Auto,2,2018,1197,5,Hyundai,i20 Petrol
4714,326000,161875,Petrol,Man,1,2011,1498,5,Honda,City 1.5
4715,829000,101585,Diesel,Man,1,2016,1396,5,Hyundai,Creta 1.6
4716,1236000,27924,Diesel,Man,1,2020,1950,5,Mahindra,Scorpio S5
4717,279000,77863,Diesel,Man,2,2013,1498,5,Volkswagen,Polo Diesel
4718,275000,140141,Diesel,Man,1,2012,796,7,Skoda,Rapid 1.6
4719,289000,116442,Petrol,Man,1,2009,1197,5,Honda,City 1.5
4720,431000,46329,Petrol,Man,1,2015,1197,5,Hyundai,i20 Magna
4721,435000,97702,Diesel,Man,2,2015,1197,5,Skoda,Rapid 1.5
4722,388000,84533,Diesel,Man,2,2015,1197,5,Hyundai,i20 Sportz
4723,4098000,115372,Diesel,Auto,1,2018,1248,5,Mercedes-Benz,E-Class Exclusive
4724,551000,79715,Diesel,Auto,2,2016,1598,7,Volkswagen,Vento 1.5
4725,146000,269930,Petrol,Man,1,2014,814,5,Maruti,Alto 800
4726,257000,84561,Petrol,Man,2,2013,1199,5,Hyundai,i10 Magna
4727,398000,94479,Petrol,Man,2,2015,1248,5,Maruti,Swift Dzire
4728,371000,65723,Petrol,Man,1,2014,1599,5,Hyundai,i20 Sportz
4729,588000,120707,Petrol,Man,1,2018,1248,5,Hyundai,i20 1.2
4730,627000,95873,Diesel,Man,2,2016,1197,5,Maruti,Ertiga SHVS
4731,231000,98439,Diesel,Man,3,2011,1086,5,Volkswagen,Vento Diesel
4732,160000,80310,Petrol,Man,1,2011,1248,5,Hyundai,EON Magna
4733,454000,23677,Petrol,Man,1,2016,1197,5,Volkswagen,Polo 1.2
4734,528000,136782,Diesel,Man,1,2017,1196,5,Maruti,Swift Dzire
4735,280000,76491,Petrol,Man,1,2010,1197,5,Hyundai,Verna Transform
4736,775000,45991,Diesel,Man,1,2017,1197,5,Maruti,Ertiga SHVS
4737,496000,13481,Petrol,Man,1,2019,998,5,Hyundai,Grand i10
4738,128000,77414,Petrol,Man,3,2009,1186,7,Hyundai,Santro Xing
4739,420000,48182,Diesel,Man,1,2014,1248,5,Maruti,Swift Dzire
4740,199000,42262,Petrol,Man,1,2010,998,5,Hyundai,i10 Magna
4741,193000,126761,Petrol,Man,2,2013,1498,5,Maruti,Eeco 5
4742,318000,84080,Petrol,Man,2,2013,1120,5,Maruti,Swift Dzire
4743,217000,55961,Petrol,Man,3,2011,1997,5,Hyundai,i10 Sportz
4744,500000,46567,Petrol,Man,1,2020,1197,5,Maruti,Wagon R
4745,625000,42000,Diesel,Man,1,2018,0,5,Hyundai,Xcent 1.2
4746,611000,79000,Diesel,Man,1,2015,1461,7,Maruti,Ciaz ZDi
4747,311000,114478,Petrol,Man,1,2017,1422,5,Maruti,Wagon R
4748,713000,104931,Diesel,Man,1,2018,1197,5,Honda,WR-V i-DTEC
4749,368000,63467,Diesel,Man,1,2015,1498,5,Hyundai,Grand i10
4750,1000000,75000,Diesel,Man,2,2016,1197,5,Mahindra,Scorpio 1.99
4751,820000,30000,Petrol,Auto,1,2020,2179,5,Hyundai,i20 Asta
4752,1339000,8397,Electric,Auto,1,2022,1186,5,Tata,Nexon EV
4753,407000,137286,Diesel,Man,1,2014,1499,5,Renault,Duster 85PS
4754,116000,105768,Diesel,Man,3,2010,1120,5,Skoda,Fabia 1.4
4755,675000,48000,Petrol,Man,1,2019,1498,5,Hyundai,i20 Sportz
4756,850000,74088,Diesel,Auto,1,2016,1598,5,Volkswagen,Vento 1.5
4757,535000,38000,Petrol,Man,1,2019,1497,5,Maruti,Eeco 5
4758,850000,66000,Diesel,Man,1,2015,1498,5,Mahindra,XUV500 W10
4759,495000,52000,Diesel,Man,1,2018,1196,5,Hyundai,Grand i10
4760,450000,54000,Diesel,Man,1,2015,1197,5,Ford,Aspire Titanium
4761,450000,54000,Diesel,Man,1,2016,998,5,Hyundai,Grand i10
4762,875000,55000,Diesel,Man,1,2017,1461,5,Volkswagen,Vento 1.5
4763,495000,68000,Diesel,Man,1,2014,2354,5,Volkswagen,Vento Diesel
4764,573000,26339,Petrol,Man,3,2018,1248,8,Ford,Ecosport 1.5
4765,1093000,50044,Diesel,Man,1,2021,1197,5,Ford,Ecosport Sports
4766,256000,99569,Petrol,Man,3,2016,1197,5,Maruti,Eeco 5
4767,240000,77537,Petrol,Man,2,2010,995,5,Hyundai,i20 Sportz
4768,239000,55026,Petrol,Man,1,2013,998,7,Maruti,Wagon R
4769,299000,73081,Diesel,Man,1,2014,2494,5,Renault,Pulse RxL
4770,305000,123149,Petrol,Auto,2,2010,1061,5,Honda,Accord 2.4
4771,469000,81759,Diesel,Man,1,2015,796,5,Maruti,Swift Dzire
4772,364000,58766,Petrol,Man,1,2015,1248,5,Maruti,Swift LXI
4773,361000,74886,Petrol,Man,1,2014,1497,5,Maruti,Swift Dzire
4775,640000,3809,Petrol,Man,1,2022,1197,5,Maruti,Wagon R
4776,825000,137000,Diesel,Man,2,2015,1197,5,Toyota,Innova 2.5
4777,105000,104817,Petrol,Man,2,2009,1120,5,Maruti,Zen Estilo
4778,345000,10666,Petrol,Man,1,2020,1373,5,Maruti,Alto 800
4779,380000,74124,Diesel,Man,2,2013,1956,5,Maruti,Swift VDI
4780,897000,92167,Diesel,Man,2,2018,1199,5,Mahindra,Marazzo M8
4781,411000,32111,Petrol,Man,1,2017,1248,5,Honda,Brio 1.2
4782,185000,111986,Petrol,Man,1,2010,1497,5,Hyundai,i10 Sportz
4783,185000,89451,Petrol,Man,4,2010,1995,5,Maruti,Ritz VXI
4784,365000,82990,Diesel,Man,1,2014,1497,5,Hyundai,Xcent 1.1
4785,511000,88621,Petrol,Man,1,2014,1396,5,Maruti,Ciaz ZXi
4786,2023000,13690,Diesel,Auto,1,2022,1995,6,Tata,New Safari
4787,662000,15712,Petrol,Man,1,2020,1968,7,Honda,Amaze S
4788,790000,72500,Diesel,Man,1,2017,1047,5,Maruti,Vitara Brezza
4789,1025000,82000,Diesel,Man,1,2019,1196,5,Mahindra,XUV300 W8
4790,620000,120000,Diesel,Man,1,2016,1396,5,Renault,Koleos 4X4
4791,290000,120000,Petrol,Man,2,2008,1462,5,Honda,City EXi
4792,690000,65000,Diesel,Man,1,2017,1498,5,Hyundai,i20 Asta
4793,3200000,18000,Diesel,Auto,1,2020,1197,7,BMW,X1 sDrive20d
4794,2100000,56500,Diesel,Auto,1,2018,1598,5,Volkswagen,Tiguan 2.0
4795,365000,80381,Diesel,Man,2,2017,1461,5,Tata,Tiago 1.05
4796,242000,78220,Petrol,Man,3,2014,1047,7,Maruti,Eeco 5
4797,646000,91412,Diesel,Man,1,2019,1198,5,Hyundai,i20 Magna
4798,793000,97295,Petrol,Man,1,2019,2157,5,Maruti,XL6 Alpha
4799,590000,58300,Diesel,Man,1,2016,999,5,Honda,Mobilio S
4800,526000,68031,Petrol,Man,2,2017,799,5,Maruti,Swift Dzire
4801,276000,94405,Diesel,Man,3,2012,2982,6,Skoda,Rapid 1.6
4802,675000,58200,Diesel,Man,1,2017,1498,5,Renault,Duster 85PS
4803,525000,58000,Diesel,Man,1,2018,1198,5,Tata,Tigor 1.05
4804,465000,62000,Diesel,Man,1,2018,1498,5,Mahindra,KUV 100
4805,2525000,99000,Diesel,Auto,1,2020,1497,5,Mahindra,Alturas G4
4806,344000,32875,Petrol,Man,1,2018,1198,5,Renault,KWID 1.0
4807,264000,31951,Petrol,Man,2,2016,1197,5,Renault,KWID RXT
4808,1521000,74300,Diesel,Man,1,2014,1198,5,Toyota,Fortuner 4x2
4809,690000,91100,Diesel,Man,1,2016,1498,5,Skoda,Rapid 1.5
4810,651000,15601,Petrol,Man,1,2018,1968,7,Tata,Nexon 1.2
4811,495000,64300,Diesel,Man,1,2015,796,5,Volkswagen,Polo 1.5
4812,750000,89772,Petrol,Auto,1,2016,1197,5,Honda,City i
4813,384000,66078,Diesel,Man,1,2017,814,5,Mahindra,KUV 100
4814,435000,75317,Petrol,Man,2,2014,1498,5,Hyundai,i20 Asta
4815,178000,73263,Petrol,Man,2,2011,2199,5,Skoda,Fabia 1.2
4816,445000,121816,Diesel,Man,1,2014,1248,5,Honda,City i
4817,2225000,104000,Diesel,Auto,1,2017,999,5,Volkswagen,Tiguan 2.0
4818,227000,45877,Petrol,Man,1,2016,1461,5,Maruti,Alto 800
4819,494000,38922,Petrol,Man,1,2018,1197,5,Maruti,Swift VXI
4820,243000,51612,Petrol,Man,1,2015,998,5,Hyundai,EON Era
4821,472000,101695,Diesel,Auto,3,2015,1197,5,Volkswagen,Vento 1.5
4822,1052000,94786,Diesel,Auto,2,2015,1186,5,Hyundai,Santa Fe
4823,214000,230510,Diesel,Man,1,2011,1582,5,Maruti,Swift VDI
4824,849000,10905,Petrol,Man,1,2021,1198,5,Nissan,Magnite XV
4825,297000,71336,Diesel,Man,2,2014,1199,5,Renault,Scala Diesel
4826,582000,6356,Petrol,Man,1,2021,1248,5,Maruti,Swift VXI
4827,272000,77065,Petrol,Man,1,2014,1197,5,Maruti,Wagon R
4828,184000,54885,Petrol,Auto,3,2009,1197,5,Hyundai,i10 Sportz
4829,429000,82621,Diesel,Man,1,2018,1591,5,Hyundai,Grand i10
4830,1109000,46095,Diesel,Man,1,2019,998,8,Hyundai,Creta 1.6
4831,322000,45162,Petrol,Man,1,2015,1956,6,Honda,Brio S
4832,424000,26680,Petrol,Man,1,2018,1498,5,Tata,Tiago 1.2
4833,152000,150112,Diesel,Man,5,2009,1197,5,Maruti,Swift Vdi
4834,510000,58386,Petrol,Man,2,2019,998,5,Hyundai,Grand i10
4835,286000,75963,Petrol,Man,3,2012,2494,5,Maruti,Swift Dzire
4836,1263000,25099,Petrol,Auto,1,2019,1198,5,Hyundai,Creta 1.6
4837,310000,42101,Petrol,Man,1,2015,1984,5,Maruti,Celerio VXI
4838,1089000,23129,Diesel,Man,1,2021,998,5,Tata,Harrier XZ
4839,475000,62000,Diesel,Man,1,2015,1248,5,Honda,Amaze VX
4840,420000,67715,Petrol,Man,1,2015,1497,5,Maruti,Swift Dzire
4841,100000,59726,Petrol,Man,1,2002,1248,5,Maruti,Wagon R
4842,760000,168292,Diesel,Man,2,2015,1498,5,Toyota,Innova 2.5
4843,330000,84825,Petrol,Man,1,2018,999,5,Mahindra,KUV 100
4844,1755000,140785,Diesel,Auto,1,2017,1582,5,Skoda,Superb LK
4845,216000,28037,Petrol,Man,1,2012,1956,5,Maruti,Wagon R
4846,286000,80789,Diesel,Man,3,2012,998,5,Maruti,Swift VDI
4847,1290000,16968,Petrol,Man,1,2020,1497,5,Hyundai,Creta S
4848,594000,23338,Diesel,Auto,1,2016,1498,5,Maruti,Swift Dzire
4849,414000,88993,Diesel,Man,2,2013,1199,5,Ford,Ecosport 1.5
4850,375000,58342,Petrol,Man,1,2018,1582,7,Renault,KWID 1.0
4851,980000,57000,Diesel,Auto,1,2018,1197,5,Hyundai,Verna CRDi
4852,1390000,66000,Diesel,Man,1,2019,995,7,Tata,Harrier XZ
4853,375000,58213,Petrol,Auto,1,2014,1086,5,Maruti,Celerio VXI
4854,276000,129760,Petrol,Man,2,2009,1396,5,Honda,City 1.5
4855,1025000,48100,Diesel,Man,1,2018,1498,5,Honda,City i-DTEC
4856,384000,48554,Petrol,Man,1,2016,1968,5,Tata,Tiago 1.2
4857,1058000,19787,Diesel,Man,1,2017,2179,5,Hyundai,Creta 1.6
4858,449000,39910,Petrol,Man,1,2017,1462,5,Hyundai,Grand i10
4860,290000,89000,Petrol,Man,1,2011,1248,7,Hyundai,i10 Era
4861,340000,89201,Diesel,Man,2,2013,1968,5,Hyundai,i20 Magna
4862,423000,130151,Diesel,Man,1,2015,1298,5,Honda,Mobilio S
4863,578000,179308,Diesel,Auto,2,2013,1495,5,Skoda,Octavia Elegance
4864,1050000,58000,Diesel,Man,1,2018,1461,5,Tata,Hexa XT
4865,903000,24311,Petrol,Auto,1,2019,2179,5,Maruti,Ciaz Alpha
4866,336000,81899,Petrol,Man,1,2014,814,7,Toyota,Etios Liva
4867,668000,45795,Diesel,Man,1,2017,1248,8,Maruti,Vitara Brezza
4868,341000,95884,Diesel,Man,2,2013,1248,5,Skoda,New Laura
4869,147000,89657,Petrol,Man,1,2008,1199,6,Maruti,Swift 1.3
4870,135000,116416,Petrol,Man,3,2010,1197,5,Hyundai,Accent GLE
4871,314000,90198,Diesel,Man,2,2012,1498,5,Renault,Duster 85PS
4872,773000,73230,Diesel,Man,1,2016,2494,5,Mahindra,XUV500 W6
4873,138000,134279,Petrol,Man,1,2011,1956,5,Hyundai,EON Era
4874,588000,64933,Diesel,Man,2,2015,1451,5,Maruti,Ciaz ZDi
4875,506000,81114,Diesel,Man,4,2016,1198,5,Maruti,Ciaz VDi
4876,444000,60923,Petrol,Man,3,2016,1248,5,Honda,Jazz 1.2
4877,220000,92573,Petrol,Man,1,2010,1582,5,Hyundai,i20 Magna
4878,456000,65281,Diesel,Man,2,2015,1197,8,Honda,Mobilio V
4879,857000,138448,Diesel,Man,2,2015,1598,5,Toyota,Innova 2.5
4880,1258000,86513,Diesel,Man,2,2018,1120,5,Jeep,Compass 2.0
4881,1657000,18697,Petrol,Man,1,2020,999,5,MG,Hector Plus
4882,368000,71735,Petrol,Man,2,2016,1197,5,Honda,Brio S
4883,595000,72316,Diesel,Man,2,2016,2494,7,Maruti,Vitara Brezza
4884,625000,87770,Diesel,Man,1,2016,1248,5,Hyundai,Verna 1.6
4885,568000,25890,Petrol,Man,1,2019,1598,5,Hyundai,i20 Magna
4886,320000,81426,Petrol,Man,2,2013,1591,5,Volkswagen,Vento Petrol
4887,309000,107868,Diesel,Man,1,2014,1199,5,Hyundai,Grand i10
4888,340000,23434,Petrol,Man,1,2018,999,7,Renault,KWID 1.0
4889,558000,21099,Petrol,Man,1,2017,1582,5,Maruti,Baleno 1.2
4890,372000,196320,Diesel,Man,2,2010,1248,5,Toyota,Innova 2.5
4891,141000,51650,Diesel,Man,2,2009,1364,5,Tata,Indica Aura
4892,620000,44091,Petrol,Man,1,2016,1956,5,Volkswagen,Vento 1.6
4893,916000,33231,Petrol,Man,2,2017,1248,5,Hyundai,Creta 1.6
4894,675000,7027,Petrol,Man,1,2021,1462,5,Tata,Altroz XM
4895,687000,5570,Petrol,Man,1,2021,1248,5,Renault,Triber RXL
4896,940000,72500,Diesel,Man,1,2016,936,5,Hyundai,Creta 1.6
4897,286000,114638,Diesel,Man,2,2012,998,5,Maruti,Swift VDI
4898,350000,72200,Diesel,Man,1,2013,1373,5,Toyota,Etios GD
4899,1190000,61300,Diesel,Man,1,2018,1199,5,Jeep,Compass 2.0
4900,413000,245456,Diesel,Man,1,2013,1497,7,Maruti,Ertiga VDI
4901,849000,52200,Petrol,Man,1,2019,999,5,Maruti,Ciaz Delta
4902,590000,75000,Diesel,Man,2,2015,1197,5,Maruti,Ciaz ZDi
4903,160000,68669,Diesel,Man,1,2011,1248,5,Chevrolet,Beat Diesel
4904,450000,57313,Petrol,Man,1,2019,1086,5,Maruti,Celerio ZXI
4905,550000,549999,Petrol,Man,1,2015,2494,5,Maruti,Ciaz VXi
4906,500000,46328,Petrol,Man,1,2016,1197,5,Volkswagen,Polo 1.2
4907,375000,57407,Petrol,Man,2,2011,1995,5,Honda,City 1.5
4908,225000,87537,Petrol,Man,2,2017,799,5,Datsun,RediGO 1.0
4909,435000,80176,Petrol,Man,1,2013,1248,5,Maruti,Swift Dzire
4910,665000,62600,Diesel,Man,1,2017,2143,5,Maruti,Swift Dzire
4911,211000,66737,Petrol,Man,2,2013,1497,5,Hyundai,Santro Xing
4912,550000,124400,Diesel,Man,2,2011,1198,7,Toyota,Innova 2.5
4913,191000,57480,Petrol,Man,2,2010,814,5,Hyundai,i10 Sportz
4914,1350000,99000,Diesel,Auto,1,2015,1197,5,BMW,3 Series
4921,465000,23000,Petrol,Man,1,2014,1199,5,Hyundai,i20 Magna
4922,460000,45000,Petrol,Man,1,2019,2499,5,Hyundai,Grand i10
4923,325000,45000,Petrol,Man,1,2014,2143,5,Hyundai,i10 Magna
4924,525000,58000,Diesel,Man,1,2013,1199,5,Maruti,Ertiga VDI
4925,625000,48000,Petrol,Man,1,2018,998,5,Hyundai,i20 1.2
4927,1675000,16000,Petrol,Auto,1,2022,1596,5,Skoda,Kushaq 1.0
4928,900000,17000,Petrol,Man,1,2019,1061,5,Honda,WR-V i-VTEC
4929,4200000,111000,Petrol,Auto,1,2018,1248,5,Lexus,NX 300h
4930,2850000,38000,Diesel,Auto,2,2015,1461,5,Mercedes-Benz,M-Class ML
4931,600000,36500,Petrol,Man,1,2017,995,5,Honda,Amaze V
4932,300000,80000,Petrol,Man,2,2016,998,4,Maruti,Wagon R
4933,350000,60000,Diesel,Man,2,2012,1248,5,Chevrolet,Cruze LTZ
4935,130000,40000,Petrol,Man,2,2009,796,5,Maruti,Wagon R
4936,520000,100000,Diesel,Man,1,2016,1493,4,Maruti,Ciaz VDi
4937,1160000,20000,Diesel,Man,1,2020,796,5,Nissan,Kicks XV
4939,370000,60000,Petrol,Man,1,2020,1197,7,Maruti,S-Presso VXI
4940,575000,100000,Diesel,Man,1,2015,998,5,Maruti,Swift Dzire
4941,235000,100000,Diesel,Man,2,2013,624,5,Volkswagen,Polo Diesel
4942,180000,80000,Petrol,Man,3,2013,1591,5,Maruti,Alto 800
4943,1550000,32000,Diesel,Auto,1,2021,998,7,Hyundai,Verna SX
4945,420000,165000,Diesel,Man,2,2014,1198,5,Renault,Duster 110PS
4946,450000,40000,Petrol,Man,1,2015,998,8,Maruti,Swift Dzire
4947,570000,40000,Cng,Man,1,2020,1461,5,Maruti,Celerio VXI
4949,727000,83775,Petrol,Man,3,2015,1798,5,Hyundai,Creta 1.6
4950,398000,6860,Petrol,Auto,1,2017,1086,5,Maruti,Celerio VXI
4951,456000,122759,Diesel,Man,1,2015,2494,5,Renault,Lodgy Stepway
4952,276000,39818,Petrol,Man,1,2010,1497,5,Volkswagen,Polo Petrol
4953,168000,47635,Petrol,Man,2,2010,999,5,Maruti,Wagon R
4954,357000,128383,Diesel,Man,2,2013,1120,5,Renault,Duster 110PS
4955,622000,294967,Diesel,Man,2,2017,1582,5,Tata,Hexa XE
4956,1967000,23377,Petrol,Auto,1,2018,2967,5,Skoda,Octavia 1.8
4957,156000,56691,Petrol,Man,1,2008,1248,5,Hyundai,i10 Era
4958,508000,144256,Diesel,Man,2,2011,1405,5,Toyota,Innova 2.5
4959,529000,78688,Petrol,Man,2,2014,2179,5,Honda,City i
4960,1502000,8267,Petrol,Man,1,2022,1496,5,Skoda,Kushaq 1.0
4961,394000,86857,Diesel,Man,2,2016,1198,5,Hyundai,Grand i10
4962,560000,110613,Diesel,Man,1,2016,1197,5,Hyundai,Verna 1.6
4963,2671000,88277,Diesel,Auto,2,2014,1198,5,Porsche,Cayenne Diesel
4964,536000,91498,Diesel,Man,1,2015,1197,5,Maruti,Baleno 1.3
4965,150000,40493,Diesel,Man,1,2011,1461,5,Tata,Indica Terra
4966,399000,112299,Diesel,Man,2,2018,1493,5,Mahindra,TUV 300
4967,886000,11988,Petrol,Man,1,2020,1086,7,Ford,Ecosport 1.5
4968,217000,71913,Petrol,Man,1,2015,1197,7,Datsun,GO T
4969,439000,92720,Petrol,Man,2,2016,998,7,Maruti,Swift Dzire
4970,368000,94167,Petrol,Man,2,2014,1196,5,Volkswagen,Polo 1.2
4971,470000,35708,Petrol,Man,1,2018,1248,5,Hyundai,Grand i10
4972,357000,123420,Diesel,Man,1,2013,1197,5,Renault,Duster 110PS
4973,995000,50135,Diesel,Man,2,2020,2179,5,Kia,Seltos HTX
4974,195000,85876,Petrol,Man,2,2011,1373,5,Hyundai,i10 Era
4975,515000,8620,Petrol,Man,1,2017,2999,5,Hyundai,Xcent 1.2
4976,148000,116328,Cng,Man,3,2010,998,5,Maruti,Wagon R
4977,315000,56321,Petrol,Man,1,2016,1120,5,Maruti,Eeco 5
4978,381000,160648,Diesel,Man,1,2014,1086,5,Maruti,Swift Dzire
4979,323000,50726,Petrol,Man,1,2014,998,5,Hyundai,Grand i10
4980,491000,127046,Diesel,Man,2,2013,998,7,Mahindra,XUV500 W8
4981,441000,82158,Petrol,Man,1,2015,1199,5,Maruti,Ertiga VXI
4982,1711000,64000,Diesel,Auto,1,2018,998,5,Isuzu,MU-X 2WD
4983,432000,74776,Cng,Man,1,2020,1197,5,Maruti,Celerio VXI
4984,342000,171065,Diesel,Man,1,2016,1582,5,Hyundai,Grand i10
4985,209000,46400,Petrol,Man,1,2010,1198,5,Hyundai,i10 Magna
4986,363000,38156,Petrol,Auto,1,2015,1493,5,Maruti,Celerio ZXI
4987,319000,49915,Petrol,Man,1,2015,1197,5,Maruti,Wagon R
4988,273000,10768,Petrol,Man,1,2015,1798,5,Chevrolet,Beat LT
4989,261000,69843,Petrol,Man,2,2014,1197,5,Maruti,Wagon R
4990,508000,59176,Petrol,Man,1,2017,1462,5,Maruti,Baleno 1.2
4991,369000,46962,Diesel,Man,3,2011,1497,5,Hyundai,Verna 1.6
4992,326000,125380,Petrol,Man,1,2013,1197,7,Honda,Amaze VX
4993,553000,57616,Diesel,Man,1,2016,814,5,Mahindra,TUV 300
4994,566000,126686,Petrol,Auto,1,2018,1197,5,Maruti,Swift Dzire
4995,759000,125981,Petrol,Auto,1,2014,1197,5,Toyota,Corolla Altis
4996,252000,26786,Petrol,Man,1,2010,1197,5,Hyundai,i20 Sportz
4997,772000,35135,Petrol,Man,1,2020,998,5,Maruti,Ciaz Sigma
4998,648000,99163,Petrol,Auto,1,2015,1497,5,Honda,City i
4999,508000,48832,Petrol,Man,1,2017,1199,5,Maruti,Baleno 1.2
5000,256000,38678,Petrol,Man,2,2016,1298,5,Hyundai,EON Era
5001,791000,5427,Petrol,Auto,1,2022,1197,5,Maruti,Swift Dzire
5002,235000,67357,Petrol,Man,1,2011,1198,5,Toyota,Etios Liva
5003,220000,81951,Petrol,Man,1,2010,998,5,Hyundai,i20 Magna
5004,192000,70048,Cng,Man,3,2012,1197,5,Maruti,Wagon R
5005,746000,117512,Diesel,Man,1,2018,1794,5,Mahindra,Marazzo M4
5006,156000,113652,Petrol,Man,3,2013,1248,5,Chevrolet,Beat PS
5007,184000,141719,Petrol,Man,3,2010,1197,5,Maruti,Swift Dzire
5008,246000,71708,Petrol,Man,2,2012,1198,5,Hyundai,i10 Magna
5009,275000,45000,Petrol,Man,1,2010,998,5,Nissan,Micra XV
5010,288000,60252,Petrol,Man,1,2014,1995,5,Maruti,Wagon R
5011,421000,40687,Petrol,Man,1,2015,1248,5,Hyundai,Xcent 1.2
5012,612000,25075,Petrol,Auto,2,2013,1373,5,Toyota,Corolla Altis
5013,631000,109863,Diesel,Man,2,2017,998,5,Maruti,Vitara Brezza
5014,454000,74334,Petrol,Man,1,2018,796,5,Hyundai,Grand i10
5015,275000,52186,Petrol,Man,1,2012,1248,5,Volkswagen,Polo Petrol
5016,138000,49977,Petrol,Man,2,2010,1197,5,Maruti,Alto K10
5017,1750000,91000,Diesel,Auto,2,2012,999,5,BMW,X3 xDrive20d
5018,544000,124860,Diesel,Man,1,2016,1461,5,Maruti,Ciaz VDi
5019,647000,42681,Petrol,Man,1,2017,1086,5,Maruti,Ciaz 1.4
5020,446000,22532,Petrol,Man,1,2019,1086,5,Maruti,Celerio X
5021,273000,212367,Diesel,Man,1,2012,1799,4,Toyota,Etios GD
5022,267000,73505,Petrol,Man,1,2017,1197,5,Maruti,Alto 800
5023,419000,146256,Diesel,Man,1,2016,1497,5,Maruti,Swift VDI
5024,293000,33865,Petrol,Man,1,2012,1248,5,Hyundai,i20 1.2
5025,1295000,6090,Petrol,Auto,1,2022,1197,5,Skoda,Slavia 1.0
5026,483000,45691,Diesel,Man,1,2014,1991,6,Renault,Duster 85PS
5027,507000,12471,Petrol,Man,1,2021,1799,5,Hyundai,Santro Sportz
5028,329000,56379,Petrol,Man,2,2015,1199,5,Hyundai,i10 Sportz
5029,247000,98446,Petrol,Man,3,2011,1364,5,Honda,Civic 1.8
5030,586000,55519,Petrol,Auto,1,2018,1198,5,Maruti,Swift AMT
5031,174000,112886,Petrol,Man,1,2008,1956,5,Honda,City GXi
5032,724000,79989,Diesel,Man,1,2018,1497,5,Maruti,SX4 S
5033,525000,46000,Petrol,Auto,1,2016,1197,5,Hyundai,Grand i10
5034,450000,84000,Diesel,Auto,2,2012,1086,5,Chevrolet,Cruze LTZ
5035,334000,45423,Petrol,Man,1,2011,1451,5,Honda,Civic 1.8
5036,884000,4531,Petrol,Man,1,2022,1198,7,Tata,Nexon XM
5037,384000,165260,Diesel,Man,1,2014,796,5,Toyota,Etios GD
5038,287000,34729,Petrol,Man,1,2017,1086,5,Datsun,GO T
5039,1530000,58493,Diesel,Man,1,2020,1248,5,MG,Hector Plus
5040,804000,40536,Diesel,Man,1,2021,1197,5,Mahindra,XUV300 W8
5041,612000,57936,Petrol,Man,1,2020,2179,5,Maruti,Baleno Zeta
5042,206000,83061,Petrol,Man,3,2012,1061,5,Hyundai,i10 Magna
5043,1615000,31752,Petrol,Auto,1,2019,998,5,MG,Hector Sharp
5044,225000,82770,Petrol,Man,3,2011,1197,5,Volkswagen,Polo Petrol
5045,188000,71596,Petrol,Man,3,2015,1197,5,Maruti,Alto 800
5046,544000,5273,Petrol,Auto,1,2022,1086,5,Hyundai,Santro Sportz
5047,335000,72134,Diesel,Man,1,2014,814,5,Maruti,Swift Dzire
5048,571000,33835,Petrol,Man,1,2018,1248,5,Maruti,Baleno 1.2
5049,877000,42355,Diesel,Man,1,2017,1120,5,Mahindra,XUV500 W6
5051,461000,5246,Petrol,Man,1,2019,799,5,Maruti,Celerio ZXI
5052,627000,7376,Petrol,Man,1,2018,1998,5,Maruti,Swift Dzire
5053,494000,62195,Petrol,Man,1,2018,3598,5,Maruti,Swift VXI
5054,100000,84173,Petrol,Man,3,2008,1582,5,Hyundai,Santro Xing
5055,269000,56016,Petrol,Man,1,2016,1197,5,Hyundai,EON Era
5056,143000,103659,Diesel,Man,1,2010,1197,5,Tata,Manza Aura
5057,385000,73000,Diesel,Man,2,2014,1248,5,Hyundai,Grand i10
5058,450000,42900,Diesel,Man,3,2014,1199,7,Renault,Duster 85PS
